CANONICAL_SMILES,MOLREGNO
C[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)c3ccccc3.[O-][N+](=O)[O-],939198
OC(=O)CC1=NN(Cc2ccc(Br)cc2F)C(=O)c3ccccc13,2124
COc1cc(cc(OC)c1OC)C(=O)Oc2ccccc2\C=N\NC(=O)c3ccc(C)cc3,1681597
CCC(=O)N[C@@H]1CCc2cccc(OC)c2C1,978130
CC1CN(CC(C)O1)C(=O)c2cc3CCCc3s2,960273
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCN7CNCC7=O,859138
COc1cc(NCCC(=O)O)c2ncccc2c1,916872
Oc1ccc2ccccc2c1C\N=C/c3c(O)ccc4ccccc34,998577
Cc1ccc2ncc([N+](=O)[O-])n2c1,1033217
OC(CN1CCCCC1)CN2CCCCC2,752291
CCCN1CCN(CC1)C(=O)CN2C(=O)CC(C)(C)S(=O)(=O)c3ccccc23,923699
Cc1snc(SCC(=O)NN=C(N)COc2cccc(c2)C(F)(F)F)c1C#N,1003244
Cc1cccc2[C@@H](NC(=O)c3ccc(cc3)[N+](=O)[O-])c4ccccc4Oc12,951041
CCOC(=O)CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OC\C=C(/C)\CCC=C(C)C)[C@@H]2C1=O,1120374
CN(C)S(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccccn2)cc1,1111031
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1Cc4occc4,925608
O=C(C[C@H](N1CCCCC1)c2ccccc2)c3ccccc3,757988
CO[C@H]1COC(=O)C\C=C/[C@@H](C)COC(=O)[C@@H](CCSC)NC(=O)C\C=C/[C@@H]1C,874437
CN(C)\C=N\c1nc(C)nc(c2ccccc2)c1C(=O)C,1699813
CCOC(=O)CC(NC(=O)c1ccc(C)cc1)c2ccc(C)cc2,1120668
CCCc1cc(COC)c(C#N)c(O)n1,907097
COc1ccc(cc1)N2CCN(CCNC(=O)C3CCN(CC3)S(=O)(=O)c4cccs4)CC2,836448
CCN(CC)C(=O)CSc1nnc(c2occc2)n1N,981599
CCOC(=O)N1CCN(CC1)c2nc(cc(n2)C(F)(F)F)c3cccs3,766968
COc1cccc(c1)c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2,741998
CCC(=O)Nc1ccccc1C(=O)OCC(=O)c2cccc3ccccc23,985454
Cc1cnc(CNc2ncncc2c3ccccc3C(F)(F)F)cn1,841530
Clc1ccc(NC(=O)CSC2CC(=O)N(CC(c3ccccc3)c4ccccc4)C2=O)cc1,925410
Oc1ccc(Cc2nccc3cc(O)c(O)cc23)cc1O,264419
CC(=O)c1ccc(cc1)n2c(CCC(=O)O)ccc2c3cccs3,755115
CN(C)C(=O)c1ccc(cc1)c2cc(NCc3cccs3)ncn2,825566
[O-][N+](=O)c1cc(Cl)ccc1C(=O)NCCN2CCOCC2,912219
O=C1C=Nc2cnc(nc2N1C3CC3)N4CCNCC4,903689
CN(C)CCCOc1ccc(C)cc1Br,992893
CC1=Nc2cnc(nc2N(Cc3cccs3)C1=O)N4CCOCC4,998360
COc1ccc(cc1)[C@@H](C)c2cc3OCOc3cc2O,746298
CC(=O)N1CCC[C@@]2(CCN(C2)c3ncccn3)C1,818658
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)c5ccccc5,739345
COc1ccc(Oc2ncc3N=CC(=O)N(C[C@H]4CCCO4)c3n2)cc1,866880
CCCOc1ccc(cc1)C(=O)NNC(=S)NC(=O)C,974326
CCNc1nnc(s1)c2ccncc2,823175
COc1ccc(NC(=O)NC2CC3CCCC(C2)N3Cc4ccccc4)cc1,1121130
CN(CCCNC(=O)C1=CC=CN2C(=O)c3ccccc3N=C12)Cc4ccccc4,1019710
COC(=O)N1CCC2(CCN(Cc3ccc(cc3)C#N)CC2)CC1,982187
CC(=C)[C@H]1CC[C@@]2(CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]34C)[C@H]12)C(=O)O,742414
CCNc1ncc2N=C(C(=O)N(c3ccccc3)c2n1)c4ccc(Cl)cc4,741967
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,14090
CN1C(=C\C(=N/c2ccc3c(c2)c(N)cc(C)[n+]3C)\N=C1N)C,822493
CC(=O)N(\N=C\1/Sc2ccccc2C1=O)c3ccccc3C,1321487
Cc1nc2ncnn2c(C)c1CCC(=O)NCc3ccccc3,1094317
NC(=O)[C@H]1CC2(CN1C(=O)[C@H]3CCC(=O)N3)CC(=NO2)c4cccc(NC(=O)c5ccccc5)c4,1120580
COc1cc(NC(=O)c2oc3ccccc3c2)c(OC)cc1Br,986892
Oc1c(ccc2ccccc12)C(O)(c3ccccc3)c4ccc5ccccc5c4O,791540
Clc1ccc(cc1)n2nnnc2CN3CCOCC3,1120993
[O-][N+](=O)c1ccc(Cl)c(\C=N\N2CCN(Cc3ccccc3Cl)CC2)c1,1683567
CC1(C)[C@@H](CC(=O)O)CCC[C@@H]1CC(=O)O,1120385
Clc1ccc(Oc2ccccc2)c(NC(=O)COc3ccccc3Cl)c1,813649
COc1cc(ccc1O)c2nc3ccccn3c2\N=C\c4ccccc4,1678516
C1CN(CC2(C1)CCNCC2)c3ncccn3,784624
N[C@H](CC(=O)O)C(=O)O,38933
CCO\C(=C(/C(=N)NCCCO)\C(=O)OCC)\O,1543792
CC(CCc1ccccc1)NC(=O)\C=C\c2ccccc2,1007163
COc1ccc(cc1)N2CCN(CC2)C(=O)CSc3nnc4c5cc(C)ccc5n(C)c4n3,775547
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,857646
O=C(Nc1cccc(c1)C#N)N2CC[C@@]3(CCCNC3)C2,991067
COc1ccc(Oc2ncc3N=C(C(=O)N(CCC#N)c3n2)c4cccs4)cc1,994169
C=CCN1CCN(CC1)c2nc3ccccc3nc2C#N,150714
Cc1onc(NC(=O)c2ccccc2Cl)c1,1001190
C\N=C(\NCCSCc1csc(N=C(N)N)n1)/NC#N,10584
CCn1c(C)c(C)c2cc(ccc12)C(=O)Nc3cccc(Cl)c3,772817
CN(C)c1oc(nc1C#N)c2ccccc2,846513
COc1cccc(c1)c2csc(n2)N3CCN(CC(=O)NNC(=O)c4ccc(Cl)cc4)CC3,809014
COC1=CC=C2C(=CC1=O)[C@@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,142445
Clc1ccc2Oc3ncnc(NCc4ccccc4)c3N=Cc2c1,929714
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)c3cc(Cl)cc(Cl)c3,789339
CCO\C(=C/1\C(C(=C(SCC(=O)N)N=C1C)C#N)c2ccccc2)\O,1697521
CCOC(=O)CC(=O)CSc1nc(cc(C)c1C#N)c2cccnc2,785721
CCCn1nc2cc(ccc2c1OCC)C(=O)NCCc3ccc(C)cc3,872687
Fc1ccc2NC(=O)C3(Nc4ccccc4c5nnc(SCc6ccccc6F)nc5O3)c2c1,992527
Cc1ccc(cc1)N2C(=O)c3c4CC(C)(C)SCc4sc3N=C2SCC(=O)NCc5occc5,946922
Cc1ccccc1NC(=O)C2CN(C(=O)C2)c3ccc4CCc5cccc3c45,916983
O[C@H]1\C(=C\C(=O)O)\CCCc2ccccc12,452627
C[N+]1(CCC[N@@+]2(C)C[C@@H]3[C@@H]4CC[C@@H](C=C4)[C@H]3C2)CCOCC1,857289
N[C@H]([C@H](CC(=O)O)c1ccc(Cl)cc1)C(=O)O,239050
COc1ccc(cc1)n2nnnc2SCC(=O)Nc3ccccc3,925766
CCCC1=CC(=O)Oc2cc(OCc3cc(OC)c(OC)c(OC)c3)c(Cl)cc12,726529
CC(C)(C)COS(=O)OCC(C)(C)C,875187
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,66831
C[N+]1(CCCC[N+]2(C)CCCCCCC2)CCCCCCC1,1120234
COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12,938235
CCN(CC)c1ccc(\C=N\Nc2nc(C)cc(O)n2)cc1,1679938
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCCc4c[nH]c5ccccc45,752794
CCN1CCN(CC1)C(C(C)NC(=O)c2cccnc2)c3cccs3,750971
CC1CCCCN1CCNC(=O)CN2N=C(C=CC2=O)c3ccc(C)cc3,906321
O[C@@H]1CC(=O)[C@H]2CC[C@@H]3[C@H]([C@@H]2[C@@H]1O)C(=O)N(C3=O)c4cccc(Oc5ccccc5)c4,978672
CCCOc1ccc(cc1)C(=O)NC(=S)Nc2nc3ccc(C)cc3s2,791835
CCOC(=O)C1CCCN(C1)S(=O)(=O)c2ccccc2,1121076
C1CNCCOCCNCCN1,772690
COC1=C[C@@H]2[C@H](C1=O)C3=C2c4c(CC[C@H]3NC(=O)C)cc(OC)c(OC)c4OC,1121061
Cc1ccnc2nc(nn12)C(=O)OCC(=O)Nc3ccc4OC(F)(F)Oc4c3,1083879
OC(=O)c1ccc(NC(=O)CN2C(=O)C3C4CC(C=C4)C3C2=O)cc1,1121106
C[C@@H]1[C@@H](C)N1C[C@H](O)Cn2ccnc2[N+](=O)[O-],1121040
CCCC1(C)Nc2ccccc2c3nc4ccccc4n13,912815
CC(=O)NCCNc1ncnc2ccc(cc12)c3ccccc3C(F)(F)F,741797
CCC(CC)C(=O)Nc1cccc(c1)C(=O)Nc2ccc(OC)cc2[N+](=O)[O-],894058
CN1C(=O)C(CC(=O)N)N(NC(=O)c2ccc(Cl)cc2)C1=S,768906
COCCNC(=O)c1onc(CSc2cccc(Cl)c2)c1C(=O)O,1110393
COC(=O)C1=C(C)NC(=C([C@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C,430431
NC(=O)\N=C(/N)\NC(=O)c1ccccc1,752274
COc1ccc(cc1NCc2ccccc2C)[N+](=O)[O-],807030
Clc1ccc(NC(=O)OCCn2nnnc2C(N3CCOCC3)c4ccccc4Cl)cc1,808595
CCOC(=O)C1(CCN(Cc2ccc(Cl)cc2)CC1)S(=O)(=O)c3ccc(Cl)cc3,927562
CC1=Nc2sc3COC(C)(C)Cc3c2C(=N)N1N,810052
CCC(=O)c1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,58097
COCCN1C(=O)C(=Nc2cnc(Oc3ccccc3)nc12)c4cccc(c4)C#N,975517
CCOc1cccc(c1)C(=O)C2=C(O)C(=O)N(Cc3cccnc3)C2c4occc4,730434
COc1ccc(NC(=O)CSc2nnc(C3CC3)n2c4ccccc4)cc1,965820
Brc1ccc(NC(=S)NNC(=O)CSc2nc3ccccc3s2)cc1,878632
COCC(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,828818
Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O,1015425
Cl.Clc1ccc(NC2=NCC(=O)N2c3ccccc3)cc1,843192
CCc1ccccc1N=C(S)NC2CC3CCC(C2)N3Cc4occc4,886717
Cc1ccc(\C=N\n2c(S)nnc2c3cccs3)cc1,1685945
OC(=O)[C@@H]1C[C@@]2(C[C@@H](C2)C(=O)O)C1,938623
CCCn1nnnc1NC(=O)COc2ccc(Cl)cc2C,787751
COc1ccc(cc1)C(=O)NC(=S)NNC(=O)CCc2ccccc2,895090
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,374548
COc1cccc(Nc2ncc3N=C(C(=O)N(Cc4cccs4)c3n2)c5ccccc5)c1,942189
CCOC(=O)N1CCN(CC1)C(=O)c2ccc(NC(=O)C)cc2,1120704
COc1ccc(cc1)c2cc(C(=O)O)c3c(C)nn(c4ccccn4)c3n2,772803
[Na+].NC(=O)c1cc[n+](CC2=C(N3[C@@H](SC2)[C@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])C3=O)C(=O)[O-])cc1,898116
CN1C(=O)C(=Nc2cnc(Nc3ccccc3)nc12)c4ccccc4,946781
COC(=O)CSC(C(=O)Nc1ccc(C)c(C)c1)c2ccccc2,783803
COc1cccc2C[C@H]3[C@@H]4[C@H](C[C@@H]([C@@H](C#N)N3[C@@H](CO)c12)N4C)C(=O)O,798254
C\C(=N\NC(=O)Cc1cccn1C)\c2ccccc2,1702320
C[C@H](C(=O)c1ccc(Cl)cc1)c2nc3cc(C)c(C)cc3nc2O,835493
CCC(C)(C)n1nnnc1C(C(C)C)N(Cc2occc2)Cc3cc4cc5OCOc5cc4nc3O,1005789
COc1ccccc1NC(=O)CN2CCN(CC2)C3c4ccccc4c5ccccc35,855619
OCC1=CC(=O)C(=C(CN2CCCC2)O1)O,1022930
,1016470
CC(Cc1ccccc1)C(=O)NCc2ccccn2,853921
Cl.CC1CCCN(CC(O)COCC2COc3ccccc3O2)C1,846032
CN(C)S(=O)(=O)c1cc(C)ccc1N=Nc2c(O)nc3ccccc3c2O,794395
COCCNc1ncnc2ccc(cc12)c3ccc(cc3)C(=O)N(C)C,900715
CCc1nc2c(c(N)c1C(=O)OC)c(SC)nn2c3ccccc3,966180
CC(C)(C)N1C(=O)[C@@H]2CC=C3[C@@H]([C@H](O)[C@@H]4O[C@@H]4C3=O)[C@H]2C1=O,867009
COc1cccc(CN2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)c5cc(F)cc(F)c5)c1,903086
CC(=O)Nc1nnc(SCc2ccc(F)cc2)s1,994765
COCC(=O)N1CCC2(CCCN(C2)C(=O)Nc3cccc(c3)C#N)CC1,1121056
Cc1ccc(c(C)c1C)S(=O)(=O)n2nc(C)c(Br)c2C,1000546
CCCCNc1nc(c2ccccc2)c(cc1C#N)C(=O)OCC,1010993
[O-][N+](=O)c1cccc(\C=C\C(=O)NCCN2CCOCC2)c1,749583
COC(=O)c1cc(NC(=O)N2c3ccccc3Sc4ccccc24)cc(c1)C(=O)OC,1023469
COc1ccccc1c2cc(NCc3ccccc3)ncn2,820782
Cc1ccnc(c1)N2C(=O)C3C4CC(C(Br)C4Br)C3C2=O,932520
OC(=O)c1cc(nc2ccc(Cl)cc12)c3ccc(cc3)c4ccc(cc4)c5cc(C(=O)O)c6cc(Cl)ccc6n5,801927
CCN1CCN(CC1)c2nc3ccccc3s2,869586
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]12C,858623
CCCNC(=O)OC[C@@H]1O[C@H](CCO\N=C/C[C@@H]2O[C@H](COC(=O)C)[C@@H](OC(=O)C)C=C2)C=C[C@@H]1Oc3ccc(OC)cc3,1017383
CCOC(=O)C1=C[C@@]2(CC)CCCN3CCc4c([C@@H]23)n1c5ccccc45,784609
COc1ccc(Oc2ncc3N=C(C)C(=O)N(CCC#N)c3n2)cc1,829294
C[C@@H]1CCN=C(N)S1,835436
COC(=O)c1sccc1NC(=O)CSc2ccccc2NS(=O)(=O)c3ccc(Cl)cc3,917286
Cl.O=C(NCCCn1ccnc1)c2ccc(cc2)S(=O)(=O)N3CCCCCC3,805623
CC(Cc1ccccc1)N\C=C\2/CC(=O)NC2=O,724915
CN1[C@@H]2CC[C@H]1CC(C2)OC3c4ccccc4CCc5ccccc35.OC(=O)CC(O)(CC(=O)O)C(=O)O,899075
COc1ccc(OC)c2nc(O)c(CCNS(=O)(=O)c3ccc(Cl)cc3)cc12,786553
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)Cn3nc(c(Cl)c3C)[N+](=O)[O-],886933
COc1ccc(cc1)N2CCN(CC2)c3oc(Cc4cccc5ccccc45)nc3C#N,1007144
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,2045
CN1CCN(CC1)c2ncc3N=CC(=O)N(CCc4ccccc4)c3n2,901848
C[C@@H](CN1CCCc2nc(C)c(C)cc12)O\N=C/C[C@H]3O[C@@H](COC(=O)C)[C@@H](OC(=O)C)C=C3,982129
CC(=O)Nc1nnc(s1)S(=O)(=O)N,1125
Nc1ncnc2c1ncn2[C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@@H]3O,789565
CCCNc1ncnc2[nH]ncc12,908739
O=C(CN1C(=O)NC2(CCCC2)C1=O)NCCC3=CCCCC3,776117
COCCNC(=O)\C(=C\c1oc(cc1)c2ccc(OC)cc2[N+](=O)[O-])\C#N,861709
NCCCSC(=N)N,858135
Cc1ccnc(N)c1,59752
Cc1cccc(C(CC(=O)N2CCCC2)c3ccccc3)c1O,966404
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N3CCCC(C)C3,903304
Clc1cccc(CSc2oc(nn2)c3sccc3n4cccc4)c1,882753
C\C(=C/C(=O)O)\C(=C\c1ccccc1)\C(=O)O,922860
C[N+]1(C)CCO[C@@](O)(C1)c2ccc(cc2)c3ccc(cc3)[C@]4(O)C[N+](C)(C)CCO4,900939
OC(=O)[C@H](CCc1ccccc1)N2C(=O)c3ccccc3C2=O,1121198
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccccc2OC,42430
O=C(CCCCCN1C(=O)Nc2ccsc2C1=O)NCc3ccc4OCOc4c3,915558
NC(=N)SCCSC(=N)N,661896
OC(=O)[C@@H]1CCCN1,84637
CC1CCCCN1CCCNC(=O)C2CCCN(C2)S(=O)(=O)c3ccc(C)cc3,1120525
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])c1,970953
CS(=O)(=O)Nc1cccc(c1)c2nc(N3CCNCC3)c4ccccc4n2,746570
O=S(=O)(N1CCC2(CCN(Cc3ccc(cc3)C#N)CC2)CC1)c4ccccc4,1013807
CCOc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CC3CCCO3)C2c4oc(C)cc4,890024
CSc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,879237
Clc1ccc2Sc3ccccc3N(CCCN4CCCC45CCCCC5)c2c1,872446
CC(=O)O[C@H]1[C@H]2[C@@H](O)[C@H]3[C@H]4N5C[C@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(=O)C)[C@]48[C@@H]6[C@@H]5C[C@@]3(CC2=C)[C@@H]18,898046
COc1cccc(c1)C(=O)C2=C(O)C(=O)N(C2c3cccs3)c4cc(C)on4,962954
[O-][N+](=O)c1ccc(Cl)c(c1)c2oc(\C=N\c3c(nc4ccccn34)c5occc5)cc2,1684853
NCc1ccc(cc1)S(=O)(=O)N,1148
Cc1cnc(CNc2ncnc3ccc(cc23)c4cccc(c4)C#N)cn1,920087
CCOc1cc(\C=N\NC(=O)CNc2cccc(C)c2)ccc1OC(=O)c3ccccc3,1680657
CN(C)c1ccc(NC(=O)Nc2cc(C)nc3c(F)cc(F)cc23)cc1,758349
O=C1N(CCSC(=S)N2CCOCC2)C(=O)c3ccccc13,993229
Oc1ccc(CNCc2ccccc2)c3cccnc13,498730
OC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1c4ccc5ccccc5c4,823503
OC(=O)CCCCCNC(=O)c1ccncc1,1089844
CCOc1ccccc1OCC(=O)Nc2ccc(Cl)cc2Cl,774012
CN(CC(=O)O)CC1=C(O)C(=O)C=C(CO)O1,1113589
[O-][N+](=O)c1ccc2nc(ccc2c1)N3CCNCC3,57946
COc1ccc(cc1)C(=O)N2CCC3(CCCN(Cc4ccncc4)C3)CC2,758536
O=C(Nc1ccc2ccccc2c1)c3onc4CCCCc34,774004
COc1ccc(cc1)C2=Nc3cnc(nc3N(C4CC4)C2=O)N5CCN(C)CC5,744777
CCN(C1CCCCC1)S(=O)(=O)c2ccc(cc2)S(=O)(=O)NCc3ccncc3,1032826
O=S(=O)(N1CCC2(CCCN(Cc3ccncc3)C2)CC1)c4ccccc4,820746
COc1ncc2N=C(C(=O)N(C[C@H]3CCCO3)c2n1)c4cn(C)c5ccccc45,741062
COC(=O)c1ccccc1Oc2c(F)c(F)nc(N3CCOCC3)c2F,924058
CC(=O)NNC(=O)C(O)(c1ccccc1)c2ccccc2,1080107
CC(NC(=O)c1ccccc1)(C(=O)O)C(=O)O,981350
CCOC(=O)c1c(C)c(CC)c(O)nc1O,861481
,1319804
CCCCNC(=O)NNC(=O)c1ccoc1C,733073
NC(=O)CSC1=C(C#N)C(C2=C(O)c3ccccc3C2=N1)c4ccc(Cl)cc4,793260
CN1C(=O)C(OC(=O)C)N=C(c2ccccc2)c3cc(Br)ccc13,1120989
COC(=O)N1CCC[C@@]2(CCN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)C1,1120655
Cc1cccc(Nc2nnc(c3ccc(cc3)C(=O)N4C[C@H]5C[C@H](C4)C6=CC=CC(=O)N6C5)c7ccccc27)c1,949424
C\C(=N/NC(=O)Cc1ccc(Cl)cc1)\CC(=O)NCc2occc2,1701144
CC(C)OC(=O)C(CC(=O)O)N1CCOCC1,962191
CCO[P@]1(=O)OC[C@@H]2O[C@@H]([C@H](O)[C@@H]2O1)n3cnc4c(N)ncnc34.c5ccccc5,1120512
NC(=N)SCC(=O)O,664977
COc1ccccc1CNc2ncnc3ccc(cc23)c4ccccc4C#N,460185
Cc1ccc(SCc2nc3ccccc3n2CC(=O)Nc4ccc(Cl)cc4)cc1,812199
CC(=O)C1=C(N(C(=O)C=C1O)c2ccccc2)c3cccc4ccccc34,785741
CCC(C)NS(=O)(=O)c1ccc(OCC(=O)NCC2CCCO2)cc1,1120568
COc1ccccc1N2CCN(CCN3C(=O)Nc4c([nH]c5ccccc45)C3=O)CC2,83018
CCCCC(=O)Nc1sc2C(=C(CCc2c1C(=O)OCC)C=O)Cl,836313
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)CN3CCCCc4nc(C)c(C)cc34)cc2)c5ccc(C)cc5,818650
Cc1cc(C)n(Cc2ccc(NC(=O)c3ccc(COc4ccccc4Br)cc3)cc2)n1,733758
Brc1ccc(s1)S(=O)(=O)NCC(=O)N2CCC3(CC2)OCCO3,933008
O=S(=O)(N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1)c4ccccc4,901611
NC(=N)N[C@H](CCC(=O)O)C(=O)O,820240
O[C@@H]1C\C(=N\OCCCC#C)\[C@H]2CC[C@H]3[C@H]([C@H]2[C@@H]1O)C(=O)N(C3=O)c4cccc(Oc5ccccc5)c4,833900
COc1ccc(NC(=O)c2cn(nc2c3oc4ccccc4c3)c5ccccc5)cc1,784628
COc1ccc(Br)cc1C(=O)Nc2ccc(Cc3ccncc3)cc2,798846
Clc1ccc(cc1)N2CCN(CC2)C(=O)CSC3=NCCS3,757500
Clc1ccc(NC(=O)N2CCC(CC2)N3CCCCC3)cc1Cl,883387
Cc1cccc(C)c1NC(=O)CSc2nc3cc4CCCc4cc3cc2C,726025
Clc1cccc(c1C#N)n2ccnc2,1120247
COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@@H]4CCC5=O)OC(=O)C)[C@]1(C)c23,842474
CCS(=O)(=O)c1ccc(C(=O)Nc2ccccc2)c(Cl)c1Cl,1013017
COc1ccc2[nH]cc(CCNc3cc(ncn3)c4ccc5OCOc5c4)c2c1,1017711
COC1(C[S+]([O-])c2ccccc2)CCN(CCc3c[nH]c4ccc(F)cc34)CC1,280028
CCn1c(SCc2ccc(cc2)C(=O)Nc3nccs3)nnc1c4ccc(NC(=O)C)cc4,888956
COc1ccc(COC(=O)N\N=C/2\C[C@@H](O)[C@@H](O)[C@H]3[C@H]2CC[C@H]4[C@H]3C(=O)N(Cc5ccc6OCOc6c5)C4=O)cc1,876942
CN(C)CC(CN(C)C)c1ccccn1,833013
COc1ccc(NC(=O)CCNS(=O)(=O)c2ccc3N(C)C(=O)N(C)C(=O)c3c2)cc1,772820
OC(=O)C1C2OC3(CN(Cc4ccccn4)C(=O)C13)C=C2,1011738
NC(=S)N\N=C\c1ccccc1OCc2cccc(Cl)c2,1689159
CCc1ccccc1N2C(=O)c3cccc4c(N5CCOCC5)c(cc(C2=O)c34)[N+](=O)[O-],992972
CO[C@H]1\C=C/C=C(/C)\Cc2cc(OC)c(Cl)c(c2)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]3(C)O[C@@H]3[C@@H](C)[C@H]4C[C@]1(O)NC(=O)O4,976287
O=C(N1CCC2(CCN(Cc3ccccc3)CC2)CC1)c4occc4,716825
O[As](=O)(O)Cc1ccc(cc1)[N+](=O)[O-],797298
Cc1ccc(cc1)C(=O)NC(=S)Nc2cc(ccc2Cl)C(F)(F)F,726641
CN(C(=O)CSc1ncccc1C(=O)O)c2ccccc2,869706
NC(=O)CC(c1occc1)c2ccccc2,989481
COc1ccc(cc1)C2=Nc3cnc(nc3N(Cc4cccs4)C2=O)N5CCN(C)CC5,781070
CC1=C(C#N)C(NC(=O)C(C)(C)C)(C(=O)N1)C(F)(F)F,869606
Cc1ccccc1c2nc(NC3CCNCC3)c4ccccc4n2,779967
CC(C)CNc1c2CCCc2nc3c(c(C)nn13)c4ccccc4,1020649
CC(=O)Oc1c(c(C)nn1C(C)(C)C)S(=O)(=O)c2ccc(C)cc2,927224
COc1ccc(cc1OC)C(=O)N\N=C/2\SCC(=O)N2Cc3ccc4OCOc4c3,1702759
COc1cccc(CN2C(=O)C=Nc3cnc(nc23)N4CCOCC4)c1,825556
COc1c2OC(=CC(=O)c2c(OC)c3ccoc13)C,67774
COCCN1C(=O)C(=Nc2cncnc12)c3cccc(Cl)c3,818053
CC(C)CN=C(S)NC1CC2CCCC(C1)N2Cc3occc3,962140
C[C@]12CC[C@H]3[C@@H](CCc4cc(OP(=O)(O)O)ccc34)[C@@H]1CCC2=O,694927
CCCn1nc2cc(ccc2c1OCC)C(=O)NCc3ccc(C)cc3,1004581
C[N+](C)(C)CCCSc1nc2ccccc2[nH]1,1121197
Cc1csc(NC(=O)CNS(=O)(=O)c2cccs2)n1,1004100
CCOC(=O)c1[nH]c2cc3OCOc3cc2c1NC(=O)CN4CCC5(CC4)OCCO5,757652
Cc1ccc(CNC(=O)Cn2cncn2)cc1,861789
COCCN1C(=O)C(=Nc2cnc(Oc3ccccc3)nc12)c4ccccc4,857588
CCN(CC)CCNC(=O)\C(=C\c1ccc[nH]1)\NC(=O)c2ccccc2,1120748
CCOc1ccc(cc1)C(=O)NN2C(=O)C3C4OC(C=C4)C3C2=O,954639
CC(C)[C@H](Sc1nc(N)nc2[nH]cnc12)C(=O)O,868941
CCOC(=O)C1=C(C)C(NC(=N1)S)c2ccccc2OC,829248
CC(C)CSC[C@@H]1O[C@@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nccc23,988373
C[C@@H]1O[C@@H]2C3=C(C1[C@@H]4[C@@H](C)OC=C5[C@H](O)[C@H]6O[C@@H]6C(=O)[C@@]245)C(=O)[C@H]7O[C@@H]7[C@H]3OC(=O)C,824295
O.Cl.CCN(CC)CCC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CN(CC)CC)c2c1,969154
C=CCN(CC=C)C(=S)Nc1ccccc1,980417
COc1ccc(cc1)S(=O)(=O)NCCC(=O)NC(C)c2ccccc2,997190
COc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CC3CCCO3)C2c4ccc(OC)c(OC)c4,786375
O=C1N(CC2CCCO2)C(=O)c3ccccc13,1022181
CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12,1090221
